complaint_id,complaint_type,address,street_number,direction,street_name,street_type,inspector,complaint_date,inspection_log,data_source,modified_date,location.type,location.coordinates,complaint_detail,community_area
601297638,WATER POLLUTION,9137 S LUELLA AVE,9137,S,LUELLA,AVE,13776,2023-01-23T00:00:00.000,"[INSPECTION LOG #: 18478954 23-JAN-23 14:30:00] COMPLAINT RESPONSE DUE TO DUMPING ON 01/23/23. THIS IS A RESIDENTIAL AREA, CONSISTING MAINLY OFSINGLE-FAMILY HOMES.IN THE ALLEY AT THE PROVIDED ADDRESS (A SINGLE-FAMILY HOUSE), I NOTED THE END OF A PVC PIPE PROTRUDING A FEW INCHES THROUGH THE FENCE AND ACTIVELY DISCHARGING AS IF WATER WAS BEING USED INSIDE THE HOUSE.APPARENT WASTE LIQUID WAS COLLECTED ON THE GROUND AT THE END OF THE PIPE, POOLED BEHIND THE GARAGE AND IN THE ALLEY, AND RUNNING DOWN THE ALLEY ALL THE WAY TO THE BEGINNING OF THE BLOCK.THEGRASS IN THIS BACKYARD WAS SATURATED AND LIQUID WAS POOLEDIN MANY PLACES.THERE WAS LIQUID POOLED ALONG THE EDGE OF THE BACKYARD, BORDERING THE NEIGHBORING PROPERTY (NORTH) AND THE GROUND IN THAT NEIGHBORING PROPERTY WAS WET.IT WAS NOT RAINING, NO WETNESS WAS NOTED COLLECTED IN OTHER AREAS NEARBY, AND THERE WERE NO OTHER LIKELY SOURCES OF WETNESS EVIDENT.I FOLLOWED THE PATH OF THE PVC PIPE TO WHERE IT PROTRUDED FROM THE SOUTH WALL OF THE RESIDENCE.PHOTO A) FRONT OF HOUSEPHOTO B) PIPE COMING FROM HOUSE WALLPHOTO C) PIPE IN YARDPHOTO D) PIPE PROTRUDING THROUGH FENCE IN ALLEY DISCHARGING LIQUIDPHOTOE) LIQUID BEHIND GARAGEPHOTO F) LIQUID IN ALLEYPHOTO G) LIQUID IN ALLEYPHOTO H)LIQUID IN ALLEYPHOTO I) LIQUID IN RESPONDENT YARDPHOTO J) SATURATED GRASS AND POOLED LIQUIDPHOTO K) LIQUID POOLED ALONG THE EDGE OF THE BACKYARDPHOTO L) WET GROUND IN THE NEIGHBORING PROPERTYDISCHARGE OF THIS APPARENT WASTEWATER IS A VIOLATION OF ?MCC 11-4-1500TREATMENT AND DISPOSAL OF SOLID OR LIQUID WASTE.(A)NO SOLID OR LIQUID WASTE SHALL BE TREATED OR DISPOSED OF WITHIN THE CITY OF CHICAGO EXCEPT IN ACCORDANCE WITH THIS CHAPTER.(B)NO PERSONS SHALL (1) CAUSE OR ALLOW THE OPEN DUMPING OF ANY WASTE, (2) ABANDON OR DISPOSE OF ANY WASTE UPON PUBLIC PROPERTY, EXCEPT IN A SANITARY LANDFILL APPROVED BY THE ILLINOIS ENVIRONMENTAL PROTECTION AGENCY AND THE COMMISSIONER, (3) DISPOSE, TREAT, ABANDON OR TRANSPORT ANY WASTE, EXCEPT AT A SITE OR FACILITY WHICH MEETS THE REQUIREMENTS OF THE ILLINOIS ENVIRONMENTAL PROTECTION ACT AND WHICH IS PERMITTED PURSUANT TO THIS CHAPTER.?AND?MCC 7-28-060CONDITIONS DETRIMENTAL TO HEALTH ? PUBLIC NUISANCE ? VIOLATION ? PENALTY.NO BUILDING, VEHICLE, STRUCTURE, RECEPTACLE, YARD, LOT, PREMISES, OR PART THEREOF, SHALL BE MADE, USED, KEPT, MAINTAINED, OR OPERATED IN THE CITY IF SUCH USE, KEEPING, MAINTAINING, OR OPERATING SHALL BE THE OCCASION OF ANY NUISANCE, OR SHALL BE DANGEROUS TO LIFE OR DETRIMENTAL TO HEALTH.EVERY BUILDING OR STRUCTURE CONSTRUCTED OR MAINTAINED IN VIOLATION OF THE BUILDING PROVISIONS OF THIS CODE, OR WHICH IS IN AN UNSANITARY CONDITION, OR IN AN UNSAFE OR DANGEROUS CONDITION, OR WHICH IN ANY MANNER ENDANGERS THE HEALTH OR SAFETY OF ANY PERSON OR PERSONS, IS HEREBY DECLARED TO BE A PUBLIC NUISANCE. EVERY BUILDING OR PART THEREOF WHICH IS IN AN UNSANITARY CONDITION BY REASON OF THE BASEMENT OR CELLAR BEING COVERED WITH STAGNANT WATER, OR BY REASON OF THE PRESENCE OF SEWER GAS, OR BY REASON OF AN",DEPT. OF PUBLIC HEALTH,2023-04-07T00:00:00.000,Point,"[-87.569148041, 41.72871701]",,48
601297982,AIR POLLUTION WORK ORDER,4 E ELM ST,4,E,ELM,ST,249349,2023-01-24T00:00:00.000,"[INSPECTION LOG #: 18494161 24-JAN-23 12:10:00] ON 1/24/2023 CHICAGO DEPARTMENT OF PUBLIC HEALTH ENVIRONMENTAL ENGINEER KENDRA GRAHAM RESPONDED TO A CITIZEN COMPLAINT OF PROCESS FUMES/EMISSIONS AT 4 E ELM ST. UPON ARRIVAL, I CALLED THE COMPLAINANT TO GET MORE INSIGHT ON THE NATURE OF THE COMPLAINT HOWEVER THE COMPLAINANT DID NOT ANSWER MY CALL AND I LEFT A MESSAGE. I CANVASSED THE ALLEY NORTHEAST OF ELM AND DIVISION AND NOTICED A MILD CHEMICAL ODOR IN THE ALLEY. THE SOURCE OF THE ODOR COULD NOT BE DETERMINED AT TIME OF THE INSPECTION.",DEPT. OF PUBLIC HEALTH,2023-01-26T00:00:00.000,Point,"[-87.628470039, 41.903419007]",,8
601297983,CONSTRUCTION AND DEMOLITION,4250 N MARINE DR,4250,N,MARINE,DR,425726,2023-01-24T00:00:00.000,"[INSPECTION LOG #: 18509465 24-JAN-23 13:00:00] PRIOR TO ARRIVAL THE REPORTING INSPECTOR CONTACTED THE COMPLAINANT VIA TELEPHONE AND WAS INFORMED THAT THEY HAD DUST CONCERNS AND PREVIOUSLY HAD ASBESTOS CONCERNS. UPON ARRIVAL THE REPORTING INSPECTOR WAS GUIDED TO THE APARTMENT OF CONCERN BY THE COMPLAINANT. THE REPORTING INSPECTOR SPOKE TO A WORKER ON SITE AND WAS INFORMED THAT THE WORKER WOULD NOT ALLOW THE INSPECTOR TO GO INSIDE OF THE SITE AS THEY STATED THAT THE OWNER WAS NOT ON SITE. THE WORKER INFORMED THE REPORTING INSPECTOR THAT THEY COVERED THE VENTS WITH TAPE AND WOULD SHOW THE REPORTING INSPECTOR BY PHOTO BUT WOULD NOT ALLOW THE INSPECTOR INSIDE OF THE SITE.THE REPORTING INSPECTOR THEN PROCEEDED TO SPEAK WITH THE PROPERTY MANAGEMENT COMPANY AN WAS INFORMED THAT THERE WAS AN ABATEMENT CONDUCTED FOR THE SITE WHICH INVOLVED FLOORING BUT THAT THEY WERE UNAWARE IF ANY TESTING WAS CONDUCTED PRIOR TO THE START OF THE RENOVATION. THE PROPERTY MANAGEMENT COMPANY WAS ASKED IF THERE WAS AN ASBESTOS MANAGEMENT PLAN IN PLACE BUT THE REPORTING INSPECTOR WAS INFORMED THAT THERE WAS NO ASBESTOS MANAGEMENT PLAN.THE REPORTING INSPECTOR CONTACTED THE OWNER OF THE SITE VIA TELEPHONE TO ASK ABOUT THE CONSTRUCTION AND THE INSPECTOR WAS DIRECTED BY THE OWNER TO A CONTACT PERSON THAT WAS HANDLING THE CONSTRUCTION. THE CONTACT PERSON IDENTIFIED THEMSELVES AS THE OWNER'S SIGNIFICANT OTHER. THE CONTACT PERSON INFORMED THE REPORTING INSPECTOR THAT THE EARLIEST THAT THEY COULD ALLOW THE INSPECTOR INTO THE SITE WOULD BE IN 3-4 WEEKS, ONCE THE OWNER WAS MOVED IN. THE REPORTING INSPECTOR THEN ATTEMPTED TO CONTACT THE OWNER TELEPHONICALLY TO TRY AND GAIN ACCESS TO THE SITE AS SOON AS POSSIBLE BUT WAS UNABLE TO GET INTO CONTACT, A VOICEMAIL WAS LEFT.ISSUE WAS REFERRED TO DEPT. OF BUILDINGS. THIS INSPECTION TO CONTINUE.",DEPT. OF PUBLIC HEALTH,2023-01-28T00:00:00.000,Point,"[-87.647622017, 41.960127988]",,3
601298592,ILLEGAL DUMPING WORK ORDER,6931 S ABERDEEN ST,6931,S,ABERDEEN,ST,84397,2023-01-25T00:00:00.000,"[INSPECTION LOG #: 18497028 25-JAN-23 13:05:00] ON JANUARY 25, 2023 DEPARTMENT OF PUBLIC HEALTH INSPECTOR DWIGHT T-KILGORE RESPONDED TO A 311 COMPLAINT AT 6931 S. ABERDEEN ST. ABOUT ILLEGAL DUMPING UPON ARRIVING AT THE ABOVE ADDRESS I NOTICE LOTS OF DEBRIS CONSISTING OF TWO 5 GAL BUCKETS, RUGS, A BOX FULL OF DRYWALL, LOTS OF BLACK BAGS AND TWO TOILETS I CALLED THE COMPLAINANT AND WAS INFORMED THAT SHE LIVED IN THE ABOVE ADDRESS AND SHE CALLED IN THE COMPLAINT, I INFORMED HER THAT BECAUSE SHE DOESN'T HAVE A FENCE I AND OR DEPARTMENT OF STREETS AND SANITATIONS WOULD FINE HER AND HAVE IT CLEANED UP, SHE INFORMED ME THAT SHE WOULD HAVE THE DEBRIS CLEANED UP HER SELF.",DEPT. OF PUBLIC HEALTH,2023-01-26T00:00:00.000,Point,"[-87.651493031, 41.767790006]",,68
601298616,ILLEGAL DUMPING WORK ORDER,3203 E 92ND ST,3203,E,92ND,ST,13776,2023-01-25T00:00:00.000,"[INSPECTION LOG #: 18497279 25-JAN-23 15:00:00] COMPLAINT RESPONSE DUE TO ILLEGAL SALVAGE OPERATIONS, SOUNDS LIKE A DEPT OF BUSINESS AFFAIRS ISSUE. THIS IS A MIXED USE RESIDENTIAL/COMMERCIAL AREA. THE PROVIDED ADDRESS IS AN APPARENTLY VACANT BUSINESS-TYPE OF BUILDING. THERE WAS NO ACTIVITY, NO ONE OBVIOUSLY PRESENT. IN THE REAR OF THE BUILDING, I NOTED ONE TOW TRUCK PARKED AND NO OTHER VEHICLES OR SCRAP MATERIALS.PHOTO A) FRONT PHOTO B) REAR I CALLED THE COMPLAINANT - HE SAID THAT DEPT OF BUSINESS AFFAIRS HAD RESPONDED AND ADDRESSED THE ISSUE.",DEPT. OF PUBLIC HEALTH,2023-01-26T00:00:00.000,Point,"[-87.546618994, 41.728098007]",,46
601298588,ILLEGAL DUMPING WORK ORDER,4300 W CULLERTON ST,4300,W,CULLERTON,ST,425726,2023-01-25T00:00:00.000,"[INSPECTION LOG #: 18491637 25-JAN-23 16:41:00] PRIOR TO THE INSPECTION, THE REPORTING INSPECTOR ATTEMPTED TO CONTACT THE COMPLAINANT VIA TELEPHONE BUT WAS UNABLE TO REACH THEM. UPON ARRIVAL THE REPORTING INSPECTOR OBSERVED DUMPED CONSTRUCTION/DEMOLITION DEBRIS BAGS IN THE ALLEY BEHIND THE SITE. THE DUMPED DEBRIS WAS REFERRED TO DEPT. OF STREETS AND SANITATION.SR23-00185002",DEPT. OF PUBLIC HEALTH,2023-02-04T00:00:00.000,Point,"[-87.732328022, 41.854499998]",,29
601298580,ILLEGAL DUMPING WORK ORDER,2000 N MANGO AVE,2000,N,MANGO,AVE,3308,2023-01-25T00:00:00.000,"[INSPECTION LOG #: 19324125 25-JAN-23 14:56:00] ON JANUARY 25, 2023, CITY OF CHICAGO DEPARTMENT OF PUBLIC
HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311-ILLEGAL DUMPING
COMPLAINT AT 2000 N. MANGO AVE. UPON ARRIVING AT THE SITE, I OBSERVED APPROXIMATELY
9 CUBIC YARDS OF ILLEGALLY DUMPED WOOD WASTE BEHIND THE ABOVE PROPERTY ADJACENT
TO THE RAILROAD PROPERTY. I CALLED THE COMPLAINANT, AND HE TOLD ME THAT HE DID
NOT SEE WHO DUMPED THE MATERIAL. I TOLD HIM THAT I WILL CALL STREETS  SANITATION
FOR CLEAN-UP. I THEN CALLED STREET  SANITATION DIVISION OFFICE AT 4233 W. FERDINAND
ST. AND REFERRED THE SITE FOR CLEAN-UP. I ISSUED NO CITATIONS AND LEFT.",DEPT. OF PUBLIC HEALTH,2023-05-16T00:00:00.000,Point,"[-87.769991014, 41.917069984]",,19
601298985,WATER POLLUTION,5024 N CENTRAL PARK AVE,5024,N,CENTRAL PARK,AVE,3308,2023-01-26T00:00:00.000,"[INSPECTION LOG #: 18523671 26-JAN-23 14:41:00] ON JANUARY 26, 2023, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311-ILLEGAL DUMPING OF WASTE OIL INTO THE SEWER COMPLAINT AT 5024 N. CENTRAL PARK AVE. UPON ARRIVING AT THE PROPERTY, WHICH IS A SINGLE-FAMILY BRICK BUILDING, I OBSERVED NO SEWER DRAINS I THE ALLEY. I OBSERVED APPARENT WASTE OIL ON THE GROUND IN OR AROUND THE ALLEY BEHIND THE ABOVE ADDRESS. I SPOKE TO LEO RIVERA, THE TENANT AT 5024 N. CENTRAL PARK AVE., ABOUT THE COMPLAINT. HE TOLD ME THAT HE DOES NOT WORK ON CARS, HE TOLD ME THAT HE HAS A TOW TRUCK SERVICE AND THAT HIS NEIGHBORS GET ANGRY BECAUSE HE PARKS HIS TOW TRUCK ON THE STREET. I TOLD HIM THAT HE CANNOT DUMP ANY WASTE OIL ON THE PUBLIC WAY OR ANY PRIVATE PROPERTY. I ISSUED NO CITATIONS AND LEFT. I WILL CLOSE THE OUT THE INSPECTION REPORT.",DEPT. OF PUBLIC HEALTH,2023-01-31T00:00:00.000,Point,"[-87.718674991, 41.972775986]",,14
601298980,NOISE COMPLAINT,2303 S STEWART AVE,2303,S,STEWART,AVE,129151,2023-01-26T00:00:00.000,"[INSPECTION LOG #: 18506062 26-JAN-23 14:00:00] ON TODAYS DATE THE CDPH INSPECTOR RESPONDED TO A CITIZEN COMPLAINT OF NOISE AT 2303 S STEWART, THE COMPLAINANT PROVIDED NO SPECIFICS AND A TELEPHONE CALL FOR ADDITIONAL INFORMATION WENT UNANSWERED.. THE INSPECTOR HEARD NO LOUD NOISE AND OBSERVED NO MECHANICAL EQUIPMENT THAT WOULD HAVE YIELDED NOISE IN THE ALLEYWAY.",DEPT. OF PUBLIC HEALTH,2023-01-27T00:00:00.000,Point,"[-87.636404013, 41.850557989]",,34
601298984,ASBESTOS WORK ORDER,2938 N LUNA AVE,2938,N,LUNA,AVE,425726,2023-01-26T00:00:00.000,"[INSPECTION LOG #: 18549681 26-JAN-23 15:00:00] PRIOR TO THE INSPECTION, THE REPORTING INSPECTOR CONTACTED THE COMPLAINANT AND WAS INFORMED THAT THEY HAVE ASBESTOS CONCERNS REGARDING A MATERIAL COMING OUT OF THE HVAC SUPPLY REGISTER. UPON ARRIVAL THE REPORTING INSPECTOR WAS SHOWED THREE BAGS OF WHAT APPEARED TO BE CELLULOSE ATTIC INSULATION AND A ROCK LIKE MATERIAL. THE REPORTING INSPECTOR WAS THEN GUIDED TO THE ATTIC ENTRANCE. THE REPORTING INSPECTOR OBSERVED ATTIC CELLULOSE INSULATION ALONG WITH BRICK EFFLORESCENCE/BRICK DEBRIS. THE REPORTING INSPECTOR INFORMED THE COMPLAINANT THAT THE MATERIAL THEY COLLECTED MATCHED THE ATTIC INSULATION AND THAT IT WAS POSSIBLE THAT THE HVAC UNIT HAD AN AIR LEAK SOMEWHERE AND WAS CAUSING THE INSULATION TO BE COLLECTED IN THEIR LIVING AREA. THREE SAMPLES WERE COLLECTED TO CONFIRM THAT THE MATERIAL DID NOT CONTAIN ASBESTOS. RESULTS INDICATED THAT THEY DID NOT CONTAIN ASBESTOS.ISSUE REFERRED TO DEPT. OF BUILDINGS. SR23-00185082",DEPT. OF PUBLIC HEALTH,2023-02-04T00:00:00.000,Point,"[-87.765412986, 41.934317007]",,19
601298979,CONSTRUCTION AND DEMOLITION,1528 N WOOD ST,1528,N,WOOD,ST,84397,2023-01-26T00:00:00.000,"[INSPECTION LOG #: 18497400 26-JAN-23 11:15:00] ON JANUARY 26, 2023 DEPARTMENT OF PUBLIC HEALTH INSPECTOR DWIGHT T-KILGORE RESPONDED TO A 311 COMPLAINT AT 1528 N. WOOD ST. ABOUT A CONSTRUCTION AND DEMOLITION ISSUE (NO OTHER INFORMATION WAS GIVEN TO DO A COMPLETE INSPECTION) I DID A INSPECTION AND DID NOT FIND ANYTHING WRONG WHILE I WAS PRESENT.",DEPT. OF PUBLIC HEALTH,2023-01-26T00:00:00.000,Point,"[-87.672827992, 41.909629997]",,24
601298982,CONSTRUCTION AND DEMOLITION,2742 W ALTGELD ST,2742,W,ALTGELD,ST,379542,2023-01-26T00:00:00.000,"[INSPECTION LOG #: 18515063 26-JAN-23 12:00:00] ON JANUARY 26, 2023 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER CONDUCTED AN INSPECTION AT 2742-2744 W. ALTGELD ST., CHICAGO, IL. A NEW SINGLE FAMILY HOME IS BEING BUILT BORDERING AN ALLEY TO THE WEST. THE ADDRESS OF THE FORMER DWELLING WAS 2742 W. ALTGELD ST., WITH A NEW ADDRESS OF 2744. THE REPORTING INSPECTOR WAS RESPONDING TO AN ANONYMOUS COMPLAINT (SR23-00130895) AT THE NEW DWELLING CONSTRUCTION SITE THAT THE AREA WAS LEFT UNLOCKED AND OPEN. THE REPORTING INSPECTOR NOTED UPON ARRIVAL THAT THE FENCE TO THE SITE WAS OPEN ALL ACROSS THE BACK OF THE PROPERTY AND THERE WERE NO LABORERS ON SITE. POSTED ON SITE WAS CHICAGO DEPARTMENT OF BUILDINGS PERMIT NUMBER 100972783, DATED SEPTEMBER 29, 2022 FOR A NEW, TWO STORY SINGLE FAMILY DWELLING. CONTRACTOR REAL VIEW DD, LLC. THE ALLEY DIRECTLY TO THE WEST OF THE CONSTRUCTION SITE WAS FILLED WITH MUD FROM THE GARAGE AREA OF THE NEW DWELLING. THE REPORTING INSPECTOR CALLED REAL VIEW DD LLC, 773-203-8407 AND SPOKE WITH AN INDIVIDUAL WHO IDENTIFIED HIMSELF AS AN OFFICIAL OF THE BUSINESS. THE OFFICIAL STATED THAT GRADING WORK HAD BEEN CONDUCTED AND THE CREW WAS AT LUNCH AT THE TIME OF THE CALL. NO GRADING EQUIPMENT OR OTHER EQUIPMENT WAS VISIBLE. THE REPORTING INSPECTOR INFORMED THE OFFICIAL THAT A CITATION WAS BEING WRITTEN FOR THE MUD TRACK OUT THAT EXTENDED THE LENGTH OF THE ALLEY FROM THE PROPERTY LINE INTO ALTGELD ST., AND FOR THE UNSECURED CONSTRUCTION SITE. THE INDIVIDUAL STATED THAT A NEIGHBOR HAD BEEN CALLING POLICE AND THE CITY ON THE CONSTRUCTION SITE DAILY. FOLLOWING THE TELEPHONE CALL A NEIGHBOR SWEEPING THE CURB STATED THAT SHE HAS HAD ISSUES WITH THE CONSTRUCTION SITE ON A ROUTINE BASIS AND THAT NO WORK HAD BEEN CONDUCTED ON THE SITE SINCE THE PREVIOUS DAY. CITATION E000039530 13, CONSTRUCTION SITE CLEANLINESS, 11-4-765(2)(B) FENCING, AND 11-4-760(D) HANDLING OF MATERIAL SUSCEPTIBLE TO BECOMING WINDBORNE, TRACK OUT, WAS SERVED VIA U.S. MAIL ON REGISTERED AGENT PRASHANTH MAHAKALI AT 2119 W. BARRY AVE., CHICAGO, IL 60618. HEARING DATE APRIL 13, 2023.",DEPT. OF PUBLIC HEALTH,2023-02-08T00:00:00.000,Point,"[-87.696803002, 41.926819981]",,22
601298981,AIR POLLUTION WORK ORDER,2520 W WASHINGTON BLVD,2520,W,WASHINGTON,BLVD,249349,2023-01-26T00:00:00.000,"[INSPECTION LOG #: 18506532 26-JAN-23 14:00:00] ON 1/26/2023 CHICAGO DEPARTMENT OF PUBLIC HEALTH ENVIRONMENTAL ENGINEER KENDRA GRAHAM RESPONDED TO A 311 COMPLAINT FOR CHEMICAL FUMES / EMISSIONS AT 2520 W WASHINGTON BLVD. PRIOR TO INSPECTION, I SPOKE WITH THE COMPLAINANT WHO INDICATED THE CHEMICAL ODOR WAS MOST PUNGENT DURING MID-MORNING HOURS AND NOT NOTICED EVERY DAY. COMPLAINANT ALSO STATED THEY WOULD DOCUMENT THE DAY AND TIME OF ANY REOCCURRENCES. UPON ARRIVAL, I CANVASSED THE AREA, AND NO SIGNIFICANT ODORS OF CHEMICAL PROCESSING FUMES OR EMISSIONS WERE DETECTED DURING THE INSPECTION. I INFORMED THE COMPLAINANT TO CONTACT 311 IF THE ODORS PERSIST.",DEPT. OF PUBLIC HEALTH,2023-01-27T00:00:00.000,Point,"[-87.689412007, 41.883174992]",,28
601299487,CONSTRUCTION AND DEMOLITION,3119 N RACINE AVE,3119,N,RACINE,AVE,425726,2023-01-27T00:00:00.000,[INSPECTION LOG #: 18552944 27-FEB-23 14:40:00] UPON ARRIVAL THE REPORTING INSPECTOR OBSERVED THAT THERE APPEARED TO BE NO WORK BEING CONDUCTED AT THE TIME OF THE SITE. THE REPORTING INSPECTOR WAS ABLE TO OBSERVED INSIDE THROUGH A SMALL HOLE HEAR FRONT BASEMENT WINDOW. BASEMENT LOOKED LIKE NEW CONCRETE FLOOR WAS POURED RECENTLY. PORTABLE HEATERS APPEARED TO BE BEING USED TO SPEED UP CURING PROCESS. PROPERTY MANAGEMENT COMPANY WAS CONTACTED AND FOLLOW-UP INSPECTION SCHEDULED FOR 2/7/2023.,DEPT. OF PUBLIC HEALTH,2023-02-06T00:00:00.000,Point,"[-87.658630976, 41.938619019]",,6
601299486,CONSTRUCTION AND DEMOLITION,2132 W FOSTER AVE,2132,W,FOSTER,AVE,3308,2023-01-27T00:00:00.000,"[INSPECTION LOG #: 18522852 27-JAN-23 14:20:00] ON JANUARY 27, 2023, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311-CONSTRUCTION SITE CLEANLINESS COMPLAINT AT 2132 W. FOSTER AVE., REGARDING DUST. UPON ARRIVING AT THE PROPERTY, WHICH IS A SINGLE-FAMILY BRICK BUILDING, I OBSERVED NO CONSTRUCTION OR DEMOLITION ACTIVITY IN THE FRONT OF THE BACK OF THE ABOVE PROPERTY. I OBSERVED NO VISIBLE DUST, DEBRIS NOR ANY ISSUES ON THE PROPERTY OR IN THE PUBLIC WAY ADJACENT TO THE PROPERTY. I ISSUED NO CITATIONS AND LEFT. I WILL CLOSE THE OUT THE INSPECTION REPORT.",DEPT. OF PUBLIC HEALTH,2023-01-31T00:00:00.000,Point,"[-87.683219038, 41.976190019]",,4
601299803,NOISE COMPLAINT,717 S WELLS ST,717,S,WELLS,ST,417325,2023-01-30T00:00:00.000,"[INSPECTION LOG #: 18518146 30-JAN-23 12:45:00] ON JANUARY 30, 2023, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A NOISE COMPLAINT AT 717 S. WELLS ST. INSPECTOR BARNES ARRIVED AT 11:40AM TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT.THE COMPLAINANT STATED LOUD NOISES WERE EMANATING FROM AN UNKNOWN SOURCE CONNECTED TO THE BUILDING LOCATED AT THE ABOVE LISTED ADDRESS. THE COMPLAINANT STATED THE NOISES OCCURRED INTERMITTENTLY THROUGHOUT THE DAY AND NIGHT AND WERE MOST DISTURBING DURING THE EARLY MORNING AND OVERNIGHT HOURS. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE COMPLAINANT.FOLLOWING HIS PHONE CONVERSATION WITH THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTO A). DURING THE SURVEY, INSPECTOR BARNES OBSERVED THE NOISE EMANATING FROM THE BUILDING AT THE CENTER OF THE COMPLAINT. THOUGH THE SOURCE OF THE NOISE WAS NOT VISIBLE, INSPECTOR BARNES WAS ABLE TO OBSERVE THE NOISE EMANATING FROM AN EXHAUST GRATE ON THE WESTERN FACADE OF THE BUILDING (PHOTO B). INSPECTOR BARNES ALSO OBSERVED EXTENSIVE NOISE RESULTING FROM ADJACENT VEHICLE/CTA/PEDESTRIAN TRAFFIC IN THE AREA. HOWEVER, THE NOISE AT THE CENTER OF THE COMPLAINT WAS CLEARLY AUDIBLE ABOVE THE SURROUNDING SOUNDS. INFORMATIONAL NOISE METER READINGS TAKEN FROM THE PUBLIC PARKING LOT STRUCTURE ACROSS THE STREET AT A DISTANCE OF ONE HUNDRED FEET, USING A FRESHLY CALIBRATED CASELLA CEL-62X SOUND LEVEL METER, REVEALED THE EQUIPMENT TO BE EMANATING NOISE AT AN AVERAGE DECIBEL LEVEL OF 62DB(A) (PHOTO C). THIS WOULD EXCEED THE ALLOWABLE LEVELS FROM 8:00PM TO 8:00AM.FOLLOWING THE SURVEY, INSPECTOR BARNES MET WITH THE PROPERTY MANAGER FOR THE BUILDING AT THE CENTER OF THE COMPLAINT. THE PROPERTY MANAGER STATED THEY WERE NOT AWARE OF COMPLAINTS MADE AGAINST THEIR BUSINESS. THE PROPERTY MANAGER STATED THEY WOULD CONTACT THE TENANT ON THE FLOOR OF THE BUILDING IDENTIFIED AS THE ORIGIN OF THE NOISE. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE PROPERTY MANAGER.INSPECTOR CONTACTED THE COMPLAINANT TO REVIEW THE FINDINGS OF THE INSPECTION. CDPH DETERMINED A FOLLOW UP INSPECTION WAS REQUIRED.",DEPT. OF PUBLIC HEALTH,2023-07-26T00:00:00.000,Point,"[-87.633297009, 41.872925014]",,32
601299841,ILLEGAL DUMPING WORK ORDER,5043 N MOZART ST,5043,N,MOZART,ST,379542,2023-01-30T00:00:00.000,"[INSPECTION LOG #: 18527368 30-JAN-23 13:00:00] ON JANUARY 30, 2023 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER CONDUCTED AN INSPECTION AT 5043 N. MOZART ST., CHICAGO, IL. THE INSPECTION WAS BASED UPON A COMPLAINT (SR23-00141559), OF ALLEY DUMPING OF CONSTRUCTION AND DEMOLITION DEBRIS, BEHIND A PARTICULAR DWELLING AT OR ABOUT 5043 N. MOZART ST., CHICAGO, IL. THE REPORTING INSPECTOR SPOKE WITH THE HOMEOWNER WHO FILED THE COMPLAINT, WHO STATED THAT ON TWO SEPARATE OCCASIONS CONSTRUCTION AND DEMOLITION DEBRIS HAS BEEN DUMPED IN BAGS BEHIND HIS GARAGE. THE HOMEOWNER STATED THAT HE DID NOT WANT TO BE FINED BY THE STREET AND SANITATION DEPARTMENT FOR THE DEBRIS, WHICH DID NOT BELONG TO HIM. THE HOMEOWNER PLACED TWO CAMERAS ON HIS GARAGE FOLLOWING THE RECENT DUMPING, BUT HE DID NOT HAVE ANY VIDEO OR IDEA WHO DUMPED THE DEBRIS. THE HOMEOWNER WAS INSTRUCTED TO CONTINUE TO MONITOR THE ALLEY AND TO REPORT ANY INSTANCES OF DUMPING IN THE FUTURE. BASED UPON THIS INFORMATION, THE INSPECTION IS CLOSED.",DEPT. OF PUBLIC HEALTH,2023-01-31T00:00:00.000,Point,"[-87.699797017, 41.973453999]",,4
